@RELATION artificialMelody

    @ATTRIBUTE ID NUMERIC
    @ATTRIBUTE pitch0 NUMERIC
    @ATTRIBUTE duration0 NUMERIC
    @ATTRIBUTE pitch1 NUMERIC
    @ATTRIBUTE duration1 NUMERIC
    @ATTRIBUTE pitch2 NUMERIC
    @ATTRIBUTE duration2 NUMERIC
    @ATTRIBUTE pitch3 NUMERIC
    @ATTRIBUTE duration3 NUMERIC
    @ATTRIBUTE pitch4 NUMERIC
    @ATTRIBUTE duration4 NUMERIC
    @ATTRIBUTE pitch5 NUMERIC
    @ATTRIBUTE duration5 NUMERIC
    @ATTRIBUTE pitch6 NUMERIC
    @ATTRIBUTE duration6 NUMERIC
    @ATTRIBUTE pitch7 NUMERIC
    @ATTRIBUTE duration7 NUMERIC
    @ATTRIBUTE pitch8 NUMERIC
    @ATTRIBUTE duration8 NUMERIC
    @ATTRIBUTE pitch9 NUMERIC
    @ATTRIBUTE duration9 NUMERIC
    @ATTRIBUTE pitch10 NUMERIC
    @ATTRIBUTE duration10 NUMERIC
    @ATTRIBUTE pitch11 NUMERIC
    @ATTRIBUTE duration11 NUMERIC
    @ATTRIBUTE pitch12 NUMERIC
    @ATTRIBUTE duration12 NUMERIC
    @ATTRIBUTE pitch13 NUMERIC
    @ATTRIBUTE duration13 NUMERIC
    @ATTRIBUTE pitch14 NUMERIC
    @ATTRIBUTE duration14 NUMERIC
    @ATTRIBUTE pitch15 NUMERIC
    @ATTRIBUTE duration15 NUMERIC
    @ATTRIBUTE pitch16 NUMERIC
    @ATTRIBUTE duration16 NUMERIC
    @ATTRIBUTE pitch17 NUMERIC
    @ATTRIBUTE duration17 NUMERIC
    @ATTRIBUTE pitch18 NUMERIC
    @ATTRIBUTE duration18 NUMERIC
    @ATTRIBUTE pitch19 NUMERIC
    @ATTRIBUTE duration19 NUMERIC
    @ATTRIBUTE pitch20 NUMERIC
    @ATTRIBUTE duration20 NUMERIC
    @ATTRIBUTE pitch21 NUMERIC
    @ATTRIBUTE duration21 NUMERIC
    @ATTRIBUTE pitch22 NUMERIC
    @ATTRIBUTE duration22 NUMERIC
    @ATTRIBUTE pitch23 NUMERIC
    @ATTRIBUTE duration23 NUMERIC
    @ATTRIBUTE pitch24 NUMERIC
    @ATTRIBUTE duration24 NUMERIC
    @ATTRIBUTE pitch25 NUMERIC
    @ATTRIBUTE duration25 NUMERIC
    @ATTRIBUTE pitch26 NUMERIC
    @ATTRIBUTE duration26 NUMERIC
    @ATTRIBUTE pitch27 NUMERIC
    @ATTRIBUTE duration27 NUMERIC
    @ATTRIBUTE pitch28 NUMERIC
    @ATTRIBUTE duration28 NUMERIC
    @ATTRIBUTE pitch29 NUMERIC
    @ATTRIBUTE duration29 NUMERIC
    @ATTRIBUTE pitch30 NUMERIC
    @ATTRIBUTE duration30 NUMERIC
    @ATTRIBUTE pitch31 NUMERIC
    @ATTRIBUTE duration31 NUMERIC
    @ATTRIBUTE pitch32 NUMERIC
    @ATTRIBUTE duration32 NUMERIC
    @ATTRIBUTE pitch33 NUMERIC
    @ATTRIBUTE duration33 NUMERIC
    @ATTRIBUTE pitch34 NUMERIC
    @ATTRIBUTE duration34 NUMERIC
    @ATTRIBUTE pitch35 NUMERIC
    @ATTRIBUTE duration35 NUMERIC
    @ATTRIBUTE pitch36 NUMERIC
    @ATTRIBUTE duration36 NUMERIC
    @ATTRIBUTE pitch37 NUMERIC
    @ATTRIBUTE duration37 NUMERIC
    @ATTRIBUTE pitch38 NUMERIC
    @ATTRIBUTE duration38 NUMERIC
    @ATTRIBUTE pitch39 NUMERIC
    @ATTRIBUTE duration39 NUMERIC
    @ATTRIBUTE pitch40 NUMERIC
    @ATTRIBUTE duration40 NUMERIC
    @ATTRIBUTE pitch41 NUMERIC
    @ATTRIBUTE duration41 NUMERIC
    @ATTRIBUTE pitch42 NUMERIC
    @ATTRIBUTE duration42 NUMERIC
    @ATTRIBUTE pitch43 NUMERIC
    @ATTRIBUTE duration43 NUMERIC
    @ATTRIBUTE pitch44 NUMERIC
    @ATTRIBUTE duration44 NUMERIC
    @ATTRIBUTE pitch45 NUMERIC
    @ATTRIBUTE duration45 NUMERIC
    @ATTRIBUTE pitch46 NUMERIC
    @ATTRIBUTE duration46 NUMERIC
    @ATTRIBUTE pitch47 NUMERIC
    @ATTRIBUTE duration47 NUMERIC
    @ATTRIBUTE pitch48 NUMERIC
    @ATTRIBUTE duration48 NUMERIC
    @ATTRIBUTE pitch49 NUMERIC
    @ATTRIBUTE duration49 NUMERIC
    @ATTRIBUTE score NUMERIC

@DATA
4552,29,375,32,562,32,375,32,375,29,187,24,375,29,187,32,187,29,187,22,1125,25,187,29,375,32,562,32,375,32,375,29,187,24,375,29,187,32,187,29,187,34,1125,25,187,29,375,32,562,32,375,32,375,29,187,24,375,29,187,32,187,29,187,22,1125,25,187,29,375,32,562,32,375,32,375,29,187,24,375,29,187,32,187,29,187,34,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
4567,33,240,35,240,35,240,33,120,33,240,32,120,32,240,30,120,30,240,16,120,16,240,14,120,14,240,25,120,25,960,13,120,30,120,33,240,37,480,13,480,30,480,33,1440,13,960,34,240,35,240,33,120,33,240,32,120,32,240,30,120,30,240,16,120,16,240,14,120,14,240,25,120,25,720,13,120,30,360,33,240,35,480,13,480,37,240,33,240,35,1920,13,240,33,240,35,240,35,240,33,120,0.75
4568,13,480,16,120,16,120,16,60,13,60,16,60,13,60,16,120,14,120,14,60,13,60,23,60,13,60,14,480,16,120,16,120,16,60,13,60,16,60,13,60,16,120,14,120,14,60,13,60,23,60,13,60,14,480,16,120,16,120,16,120,16,120,16,120,14,60,13,60,14,120,23,60,13,60,16,120,13,120,14,120,13,120,14,480,13,120,13,60,13,60,33,60,13,60,13,60,13,60,30,60,1.0
4571,33,120,16,60,13,180,16,60,13,180,16,240,14,60,13,60,16,180,13,60,30,180,13,480,13,60,33,120,16,60,13,180,16,60,13,180,16,240,14,60,13,60,16,180,13,60,30,180,13,480,13,60,33,120,16,60,13,180,16,120,13,120,16,180,13,60,14,60,13,60,16,180,13,240,13,60,30,720,16,180,13,60,14,360,23,240,13,360,16,480,33,1920,13,720,16,60,13,180,16,480,0.5
4580,19,150,21,150,22,150,25,150,22,150,14,150,24,150,25,150,24,150,14,150,22,150,22,150,21,150,19,150,17,150,25,150,19,150,21,150,22,300,22,300,22,300,24,300,24,300,25,600,19,150,21,150,22,150,25,150,22,150,14,150,24,150,25,150,24,150,14,150,25,150,24,300,14,300,22,300,22,300,21,150,19,150,17,150,19,150,21,150,22,150,25,150,22,300,19,150,21,150,25,150,1.0
4586,21,266,19,266,17,266,19,266,21,266,21,266,21,266,25,266,19,266,19,266,19,266,25,266,21,266,21,266,21,266,21,266,19,266,19,266,21,266,19,266,17,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
4592,26,802,45,802,26,535,46,802,45,802,26,535,26,802,45,802,26,535,46,802,43,802,45,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4607,35,150,35,150,27,150,42,150,27,150,44,150,27,150,42,150,13,150,30,150,33,150,37,150,27,150,27,150,37,150,35,150,35,150,27,150,42,150,27,150,44,150,30,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
4610,36,166,34,166,31,166,25,333,29,1332,17,83,25,83,25,166,25,333,31,666,22,83,25,83,25,166,25,333,22,83,25,83,25,166,25,333,22,166,29,166,36,166,34,166,22,83,25,83,31,166,25,333,29,333,34,333,31,333,31,999,14,333,29,999,22,83,25,83,25,166,25,333,22,83,25,83,25,333,36,166,34,166,31,499,31,333,34,333,34,333,31,333,31,333,31,333,31,333,14,333,0.25
4611,26,166,26,333,26,166,33,166,33,333,33,83,33,83,33,83,33,166,34,166,34,333,31,166,34,166,16,333,36,166,36,333,34,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
4612,29,107,13,107,16,107,13,107,21,107,13,107,29,107,13,107,16,107,13,107,14,107,13,107,21,214,13,214,29,107,13,107,16,107,13,107,14,107,16,107,29,107,29,107,16,107,13,107,21,107,13,107,22,107,13,107,24,107,13,107,29,107,13,107,16,107,13,107,19,107,13,107,29,107,13,107,16,107,13,107,24,107,13,107,19,214,13,214,29,107,13,107,16,107,13,107,14,107,16,107,0.75
4613,25,240,15,240,29,240,15,240,29,480,24,240,25,240,15,240,25,240,15,480,22,240,24,240,25,240,24,240,22,480,22,240,24,240,25,240,24,240,22,480,25,240,15,240,29,240,15,240,29,480,24,240,25,240,15,240,25,240,15,480,22,240,24,240,25,240,24,240,22,480,22,240,24,240,25,240,24,240,22,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
4614,17,428,20,428,24,428,15,856,24,856,13,160,25,107,24,107,25,107,24,107,20,107,17,107,20,428,13,642,22,107,20,107,22,107,20,107,17,107,15,107,17,428,13,160,15,428,24,53,13,160,20,214,17,53,13,160,20,428,17,214,15,428,24,53,13,160,20,214,17,214,20,428,17,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
4615,14,960,23,960,31,960,14,720,13,60,14,180,16,180,31,720,13,60,14,480,24,240,13,60,23,180,21,1920,14,960,23,720,13,60,14,180,31,480,30,480,16,720,13,60,14,180,16,240,13,60,31,480,13,180,33,720,13,60,30,180,31,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
4616,33,267,35,267,35,267,33,133,33,267,32,133,32,267,30,133,30,267,16,133,16,267,14,133,14,267,25,133,25,1070,30,133,33,267,37,1070,30,535,33,1605,33,267,35,267,35,267,33,133,33,267,32,133,32,267,30,133,30,267,16,133,16,267,14,133,14,267,25,133,37,802,30,400,33,267,35,1070,37,267,33,267,35,1605,33,267,35,267,35,267,33,133,33,267,32,133,32,267,30,133,30,267,0.0
4617,19,266,34,399,33,399,36,399,34,399,33,133,34,532,15,266,34,399,33,399,36,399,34,399,33,133,34,532,14,266,34,399,33,399,36,399,34,399,33,133,34,532,29,266,34,399,33,399,36,399,34,399,34,133,33,532,31,266,34,399,33,399,36,399,34,399,33,133,34,532,27,266,34,399,33,399,36,399,34,399,33,199,34,532,26,266,34,399,33,399,36,399,34,399,33,133,34,532,29,266,0.75
4618,2,300,13,300,17,300,4,300,13,300,21,300,20,300,21,300,2,300,13,300,17,300,4,300,13,300,21,300,20,300,21,300,2,300,13,300,17,300,4,300,13,300,21,300,20,300,21,300,12,300,13,300,3,300,2,300,13,300,19,300,18,300,19,300,12,300,13,300,3,300,2,300,13,300,19,300,18,300,19,300,2,300,13,300,17,300,4,300,13,300,21,300,20,300,21,300,0,0,0,0,0.5
4619,37,139,37,280,37,139,37,280,37,139,27,375,41,375,34,562,34,750,29,280,34,750,36,750,37,750,32,750,30,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
4620,21,133,24,266,21,133,24,266,21,266,19,133,24,266,19,133,24,399,25,133,22,133,14,266,22,133,14,266,22,266,21,133,14,266,21,133,14,266,17,133,19,133,21,133,24,266,21,133,24,399,25,133,19,133,24,266,19,133,24,266,25,133,22,133,22,266,22,133,22,266,21,133,19,133,21,133,17,266,17,133,17,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
4621,19,214,21,214,24,214,25,214,24,214,21,214,24,214,25,214,24,428,19,214,21,214,24,214,24,214,25,214,16,214,14,428,16,214,14,428,14,214,14,214,14,214,14,214,14,214,14,214,24,214,24,214,25,214,24,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
4622,14,428,33,428,26,428,33,428,22,428,29,428,34,428,29,428,19,428,25,428,25,428,14,428,31,428,25,428,25,428,14,428,31,428,14,428,14,428,33,428,26,428,33,428,22,428,29,428,34,428,29,428,19,428,22,857,22,857,22,428,22,428,22,428,17,428,17,428,19,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
4623,13,480,16,480,37,360,35,360,33,240,33,480,16,960,25,240,23,240,23,240,25,240,25,240,23,240,37,360,35,360,33,240,30,480,30,960,25,240,23,240,23,240,25,240,25,240,16,240,37,360,35,360,33,240,35,480,16,960,25,240,23,240,23,240,25,240,25,240,23,240,37,360,35,360,33,240,35,480,30,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
4624,13,187,24,187,24,375,29,375,16,187,24,1500,24,187,21,187,24,187,24,750,14,750,24,187,24,375,29,375,16,187,14,375,15,187,14,375,24,1500,24,187,21,187,14,375,24,375,14,375,21,750,24,187,24,375,29,375,16,187,24,1500,24,187,21,187,24,375,24,375,24,375,14,1500,24,187,15,375,14,375,24,375,14,750,22,375,14,187,24,1500,0,0,0,0,0,0,0,0,0,0,0,0,0.25
4625,36,960,34,240,36,240,34,240,33,720,25,240,31,240,31,240,33,240,31,240,29,480,31,240,33,240,31,480,29,240,33,240,29,360,14,120,24,240,25,240,24,240,36,960,34,480,36,240,33,960,25,240,33,120,26,360,33,120,36,360,33,120,31,240,29,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
4626,36,199,33,199,25,133,33,199,25,133,33,199,25,133,33,199,25,133,33,199,25,133,33,199,25,133,33,199,36,199,33,199,36,199,33,199,25,133,33,199,25,133,33,199,25,133,33,199,25,133,33,199,25,133,33,199,25,133,33,199,36,133,33,199,36,133,33,199,25,133,33,199,25,133,33,199,25,133,33,199,25,133,33,199,25,133,33,199,25,133,33,199,0,0,0,0,0,0,0,0,0.25
4627,14,240,14,240,14,240,14,240,26,240,26,240,26,240,26,240,25,240,26,240,14,240,29,240,14,240,28,120,28,120,14,120,14,120,25,240,29,120,17,120,16,240,14,240,25,480,29,240,29,240,14,240,14,240,16,120,29,240,41,240,17,240,25,480,25,480,25,480,25,480,25,480,25,480,25,480,14,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
4628,29,480,33,480,35,480,26,240,36,480,33,480,29,480,14,240,23,240,23,240,23,240,24,960,25,480,23,240,23,240,23,240,24,240,15,480,29,240,29,240,29,240,29,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
4629,30,187,32,93,33,187,35,93,37,280,33,280,36,280,32,280,35,280,33,280,30,187,32,93,33,187,35,93,37,280,42,280,41,1125,30,187,32,93,33,187,35,93,37,280,33,280,36,280,32,280,35,280,33,280,42,187,41,93,28,187,27,93,26,750,37,280,42,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
4630,36,267,36,267,25,267,36,267,36,267,36,267,25,267,36,267,36,267,25,267,36,267,36,267,36,267,25,267,24,267,24,267,25,267,24,267,24,267,24,267,25,267,24,267,24,267,25,267,24,267,24,267,24,267,25,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
4631,24,240,14,240,29,480,29,480,14,240,24,240,24,240,24,240,24,480,14,240,24,240,25,240,22,240,24,240,14,480,14,240,16,480,14,240,24,240,25,480,29,480,22,240,24,240,25,480,24,240,14,240,29,480,29,480,14,240,24,240,24,480,31,480,24,240,24,720,25,240,29,240,25,240,29,240,31,480,14,240,24,240,24,480,29,480,22,240,24,720,24,240,14,240,29,480,29,480,14,240,1.0
4632,33,120,13,120,33,120,33,120,13,240,21,240,33,240,33,120,31,120,13,240,21,240,33,120,13,120,33,120,33,120,13,240,21,240,33,240,33,120,31,120,13,240,21,240,33,120,13,120,33,120,33,120,13,240,21,240,33,120,13,120,33,120,33,120,13,120,33,120,21,240,33,120,13,120,33,120,33,120,13,240,21,240,33,240,33,120,31,120,13,240,21,240,33,120,13,120,33,120,33,120,0.75
4633,16,99,28,99,35,99,32,99,28,99,35,99,25,133,32,133,29,99,41,99,36,99,33,99,41,99,36,99,25,133,33,133,16,99,28,99,35,99,32,99,28,99,35,99,25,133,32,3210,33,3210,34,3210,34,3210,35,3210,36,3210,36,3210,37,3210,26,3210,28,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
4638,29,300,15,300,14,300,24,300,14,300,14,450,22,150,24,150,19,1200,19,150,19,150,15,300,15,450,22,300,21,900,29,300,15,300,14,300,14,450,21,300,19,900,19,600,19,300,19,300,24,300,14,300,24,600,29,300,15,300,14,300,24,300,14,300,14,450,22,150,24,150,19,1200,19,150,19,150,15,300,15,450,22,300,21,900,29,300,15,300,14,300,14,450,21,300,19,900,19,300,19,300,0.5
4641,21,856,21,214,23,214,24,214,14,856,14,214,24,214,23,214,21,428,13,214,24,428,24,428,24,428,13,428,24,428,24,428,24,428,21,856,21,214,23,214,24,214,14,856,14,214,23,214,21,428,13,214,24,428,24,428,24,428,13,428,24,428,24,428,24,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4648,29,535,31,267,33,535,33,267,29,267,31,267,29,535,16,535,25,267,25,133,29,535,31,267,33,535,33,267,34,267,31,267,29,535,16,1070,16,267,29,66,31,66,29,267,16,66,14,535,14,535,16,535,16,267,14,66,24,535,24,535,14,66,16,802,14,1605,29,267,31,66,33,66,31,267,29,66,16,535,16,535,16,535,31,267,14,66,24,535,24,535,14,66,16,802,14,1070,0,0,0,0,0.25
4657,22,480,29,1440,13,480,15,1440,13,240,22,240,15,480,24,240,13,240,24,480,20,240,13,240,20,480,19,240,20,240,19,240,20,240,19,240,13,240,22,480,29,1440,15,1440,13,240,22,240,15,480,24,240,13,240,24,480,20,240,13,240,20,480,19,240,20,240,19,240,20,240,19,240,13,240,19,240,19,240,19,480,24,720,13,240,14,240,13,240,14,240,14,240,24,240,24,240,22,720,15,480,1.0
4664,33,150,13,600,33,150,13,600,33,150,13,600,33,150,35,150,33,150,32,150,13,600,45,150,13,150,13,600,45,150,47,150,45,150,44,150,42,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
4674,14,375,14,375,14,375,29,187,14,375,14,375,14,187,33,375,33,187,29,187,24,375,29,375,29,375,29,187,16,375,16,187,31,187,31,187,24,375,24,187,16,187,14,375,14,375,14,375,29,187,14,375,14,375,14,187,33,375,33,187,29,187,24,375,29,375,29,375,29,187,16,375,16,187,31,187,31,187,24,375,24,187,16,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875
4677,14,187,31,1125,31,187,31,375,29,187,14,1125,25,750,25,187,14,187,14,187,14,187,29,375,14,187,24,375,19,187,19,1125,25,187,19,187,19,187,17,187,19,375,17,187,19,187,25,187,22,187,25,187,22,375,24,1125,25,187,25,750,25,375,14,187,31,1125,25,187,31,187,34,375,31,187,31,562,29,187,14,1125,25,187,14,187,14,187,14,187,29,375,24,187,22,375,19,187,19,1125,25,187,1.0
4683,45,300,47,300,49,300,49,300,49,300,47,300,49,300,13,150,49,300,47,300,45,300,49,300,47,300,49,300,42,300,42,300,45,300,42,300,42,300,27,300,42,300,13,150,49,300,47,300,47,300,42,300,45,300,42,300,42,300,45,300,42,300,45,300,42,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
4690,15,300,29,300,31,1200,29,300,31,600,34,600,36,1200,25,600,36,600,34,1200,31,600,15,600,29,1200,25,600,31,300,34,300,36,1200,34,300,36,600,27,600,34,1200,25,600,31,300,34,300,36,1200,34,150,31,150,29,600,31,600,34,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
4699,31,535,30,400,16,133,14,802,24,267,23,535,21,535,19,535,13,267,14,267,16,535,13,267,16,267,30,535,13,267,30,267,31,1605,13,267,31,267,31,267,30,267,16,267,14,267,14,400,24,133,23,267,31,267,31,267,30,267,16,267,14,267,14,400,24,133,23,267,23,267,23,267,23,267,23,267,23,133,24,133,14,802,24,133,23,133,21,267,21,267,21,267,21,133,23,133,24,535,13,267,0.75
4701,42,300,13,150,45,150,13,150,47,150,13,150,39,150,49,300,13,150,45,150,13,150,42,150,13,150,35,150,35,150,35,150,37,300,13,150,13,150,35,150,35,150,35,150,37,150,13,150,42,150,42,150,42,150,42,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
4704,45,300,41,150,43,300,46,150,45,1200,43,300,45,150,41,300,45,150,43,1200,45,300,41,150,43,300,46,150,46,150,48,150,45,1200,43,300,45,150,41,300,45,150,43,1200,26,450,26,300,26,150,41,150,28,150,28,450,28,300,28,150,43,150,41,150,41,450,41,300,41,150,45,150,43,150,43,150,37,600,45,600,45,300,26,150,28,300,26,225,37,600,45,600,45,300,26,150,28,300,26,600,0.75
4709,3,300,3,300,3,300,3,900,13,300,10,300,2,300,2,300,17,300,2,900,13,600,12,300,12,300,12,300,12,300,12,600,12,300,12,300,10,300,10,1200,13,300,3,300,3,300,3,300,3,900,13,300,10,300,2,300,2,300,17,300,2,900,13,300,12,300,12,300,12,300,12,300,12,600,12,300,12,300,10,300,10,1200,13,300,20,300,22,300,22,300,22,300,22,900,13,300,3,300,17,300,0.25
4716,24,120,25,120,25,240,36,480,31,480,31,480,34,240,36,240,24,120,25,120,31,240,24,120,25,120,25,240,29,240,31,240,22,120,25,120,29,240,29,240,16,240,29,480,29,240,16,240,29,480,29,240,29,240,17,120,25,120,16,240,24,120,25,120,25,240,24,120,25,120,25,240,36,480,31,480,31,480,34,240,36,240,24,120,25,120,31,480,25,240,29,240,31,240,22,120,25,120,29,240,0.25
4717,16,240,16,240,14,240,24,240,14,120,24,1920,13,480,13,240,13,120,24,480,14,480,16,480,29,480,16,480,16,120,14,960,13,240,13,120,16,240,16,240,14,240,24,240,14,120,24,1920,13,480,13,120,24,240,24,240,14,720,16,480,29,480,16,480,16,240,14,960,13,240,24,240,14,720,31,480,31,480,33,480,31,240,14,1920,14,240,24,480,24,480,29,480,16,240,14,240,24,960,16,240,0.5
4720,31,133,13,266,31,133,13,266,16,33,30,133,30,133,30,133,30,133,16,133,30,133,31,133,31,266,13,266,31,133,16,33,30,133,30,133,30,133,30,133,16,133,30,133,31,532,13,133,31,133,30,133,13,133,30,133,16,33,30,133,16,133,30,133,31,133,31,266,13,266,31,133,30,133,30,133,30,133,16,33,30,133,16,133,30,133,31,532,13,133,31,133,36,266,36,133,31,266,31,133,0.0
4721,19,666,24,999,24,333,14,666,29,666,29,666,14,666,24,666,24,666,24,333,22,333,21,333,22,333,14,666,24,333,22,333,19,1998,25,666,19,666,22,666,17,1332,17,666,19,666,24,666,25,333,24,333,24,999,24,333,22,666,22,666,19,666,19,666,19,666,25,666,19,666,22,666,17,1332,17,666,19,666,24,999,24,333,24,666,24,666,24,666,24,666,24,1332,24,666,22,666,19,333,29,333,0.75
4722,29,428,16,214,14,214,24,856,29,214,29,214,16,214,14,214,24,856,29,428,16,214,14,214,24,642,24,214,25,214,14,214,25,214,14,214,25,214,14,214,24,428,29,428,16,214,14,214,24,856,29,214,29,214,16,214,14,214,24,856,29,428,16,214,14,214,24,642,24,214,25,214,14,214,25,214,14,214,25,214,14,214,24,428,29,428,16,214,14,214,24,856,29,214,29,214,16,214,14,214,0.75
4730,29,300,15,150,15,300,25,150,15,450,25,300,25,1800,13,150,29,300,15,150,15,300,25,150,15,450,25,300,29,1800,13,450,22,150,25,300,29,600,15,300,15,600,13,300,22,150,29,450,15,300,15,450,22,150,25,300,25,600,24,300,24,600,22,300,22,900,13,150,29,300,15,150,15,300,25,150,15,450,25,300,25,1800,13,150,29,300,15,150,15,300,25,150,15,450,25,300,29,1800,13,450,0.25
4731,17,187,32,187,32,187,32,187,32,375,32,375,25,187,32,187,32,187,32,187,32,375,32,375,20,187,32,187,32,187,32,187,32,375,32,375,32,187,29,187,32,187,36,187,15,187,34,187,32,375,17,187,32,187,32,187,32,187,32,375,32,375,25,187,32,187,32,187,32,187,32,375,32,375,20,187,32,187,32,187,32,187,32,375,32,375,32,187,29,187,32,187,36,187,24,187,34,187,32,375,1.0
4740,17,166,19,166,21,166,17,333,13,333,17,166,19,166,21,166,17,333,13,333,17,166,19,166,21,166,17,166,24,166,13,166,24,166,13,166,23,166,13,166,24,166,23,166,13,166,24,166,23,166,17,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375
4741,14,450,21,225,25,150,21,150,25,150,21,150,16,150,25,150,21,75,25,150,21,75,25,150,22,75,25,150,16,450,21,150,25,150,21,150,25,150,21,150,14,150,25,150,17,75,25,150,17,75,25,150,17,75,25,150,14,450,21,150,25,150,21,150,25,150,21,150,16,300,21,75,25,150,24,75,25,150,21,75,25,150,24,900,22,75,25,75,22,150,17,75,25,75,21,150,25,300,17,75,0.25
4743,29,375,29,375,29,375,29,187,16,187,29,187,16,187,29,187,16,375,24,375,24,187,17,187,24,187,14,375,14,375,14,375,14,187,16,187,14,187,16,375,36,187,13,187,36,187,34,187,33,187,29,375,29,375,29,375,29,187,16,187,29,187,16,375,24,375,24,187,17,187,24,187,14,375,14,375,14,375,14,187,24,187,14,187,24,375,24,375,0,0,0,0,0,0,0,0,0,0,0,0,0.25
4750,25,60,15,180,30,240,30,360,30,360,15,240,32,480,15,960,25,240,23,240,30,240,30,360,30,360,15,240,32,1440,25,240,15,240,30,240,30,360,30,360,15,240,32,480,15,960,25,240,15,240,34,240,32,480,30,480,15,240,32,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
