@RELATION artificialMelody


    @ATTRIBUTE ID NUMERIC
    @ATTRIBUTE pitch0 NUMERIC
    @ATTRIBUTE duration0 NUMERIC
    @ATTRIBUTE pitch1 NUMERIC
    @ATTRIBUTE duration1 NUMERIC
    @ATTRIBUTE pitch2 NUMERIC
    @ATTRIBUTE duration2 NUMERIC
    @ATTRIBUTE pitch3 NUMERIC
    @ATTRIBUTE duration3 NUMERIC
    @ATTRIBUTE pitch4 NUMERIC
    @ATTRIBUTE duration4 NUMERIC
    @ATTRIBUTE pitch5 NUMERIC
    @ATTRIBUTE duration5 NUMERIC
    @ATTRIBUTE pitch6 NUMERIC
    @ATTRIBUTE duration6 NUMERIC
    @ATTRIBUTE pitch7 NUMERIC
    @ATTRIBUTE duration7 NUMERIC
    @ATTRIBUTE pitch8 NUMERIC
    @ATTRIBUTE duration8 NUMERIC
    @ATTRIBUTE pitch9 NUMERIC
    @ATTRIBUTE duration9 NUMERIC
    @ATTRIBUTE pitch10 NUMERIC
    @ATTRIBUTE duration10 NUMERIC
    @ATTRIBUTE pitch11 NUMERIC
    @ATTRIBUTE duration11 NUMERIC
    @ATTRIBUTE pitch12 NUMERIC
    @ATTRIBUTE duration12 NUMERIC
    @ATTRIBUTE pitch13 NUMERIC
    @ATTRIBUTE duration13 NUMERIC
    @ATTRIBUTE pitch14 NUMERIC
    @ATTRIBUTE duration14 NUMERIC
    @ATTRIBUTE pitch15 NUMERIC
    @ATTRIBUTE duration15 NUMERIC
    @ATTRIBUTE pitch16 NUMERIC
    @ATTRIBUTE duration16 NUMERIC
    @ATTRIBUTE pitch17 NUMERIC
    @ATTRIBUTE duration17 NUMERIC
    @ATTRIBUTE pitch18 NUMERIC
    @ATTRIBUTE duration18 NUMERIC
    @ATTRIBUTE pitch19 NUMERIC
    @ATTRIBUTE duration19 NUMERIC
    @ATTRIBUTE pitch20 NUMERIC
    @ATTRIBUTE duration20 NUMERIC
    @ATTRIBUTE pitch21 NUMERIC
    @ATTRIBUTE duration21 NUMERIC
    @ATTRIBUTE pitch22 NUMERIC
    @ATTRIBUTE duration22 NUMERIC
    @ATTRIBUTE pitch23 NUMERIC
    @ATTRIBUTE duration23 NUMERIC
    @ATTRIBUTE pitch24 NUMERIC
    @ATTRIBUTE duration24 NUMERIC
    @ATTRIBUTE pitch25 NUMERIC
    @ATTRIBUTE duration25 NUMERIC
    @ATTRIBUTE pitch26 NUMERIC
    @ATTRIBUTE duration26 NUMERIC
    @ATTRIBUTE pitch27 NUMERIC
    @ATTRIBUTE duration27 NUMERIC
    @ATTRIBUTE pitch28 NUMERIC
    @ATTRIBUTE duration28 NUMERIC
    @ATTRIBUTE pitch29 NUMERIC
    @ATTRIBUTE duration29 NUMERIC
    @ATTRIBUTE pitch30 NUMERIC
    @ATTRIBUTE duration30 NUMERIC
    @ATTRIBUTE pitch31 NUMERIC
    @ATTRIBUTE duration31 NUMERIC
    @ATTRIBUTE pitch32 NUMERIC
    @ATTRIBUTE duration32 NUMERIC
    @ATTRIBUTE pitch33 NUMERIC
    @ATTRIBUTE duration33 NUMERIC
    @ATTRIBUTE pitch34 NUMERIC
    @ATTRIBUTE duration34 NUMERIC
    @ATTRIBUTE pitch35 NUMERIC
    @ATTRIBUTE duration35 NUMERIC
    @ATTRIBUTE pitch36 NUMERIC
    @ATTRIBUTE duration36 NUMERIC
    @ATTRIBUTE pitch37 NUMERIC
    @ATTRIBUTE duration37 NUMERIC
    @ATTRIBUTE pitch38 NUMERIC
    @ATTRIBUTE duration38 NUMERIC
    @ATTRIBUTE pitch39 NUMERIC
    @ATTRIBUTE duration39 NUMERIC
    @ATTRIBUTE pitch40 NUMERIC
    @ATTRIBUTE duration40 NUMERIC
    @ATTRIBUTE pitch41 NUMERIC
    @ATTRIBUTE duration41 NUMERIC
    @ATTRIBUTE pitch42 NUMERIC
    @ATTRIBUTE duration42 NUMERIC
    @ATTRIBUTE pitch43 NUMERIC
    @ATTRIBUTE duration43 NUMERIC
    @ATTRIBUTE pitch44 NUMERIC
    @ATTRIBUTE duration44 NUMERIC
    @ATTRIBUTE pitch45 NUMERIC
    @ATTRIBUTE duration45 NUMERIC
    @ATTRIBUTE pitch46 NUMERIC
    @ATTRIBUTE duration46 NUMERIC
    @ATTRIBUTE pitch47 NUMERIC
    @ATTRIBUTE duration47 NUMERIC
    @ATTRIBUTE pitch48 NUMERIC
    @ATTRIBUTE duration48 NUMERIC
    @ATTRIBUTE pitch49 NUMERIC
    @ATTRIBUTE duration49 NUMERIC
    @ATTRIBUTE score NUMERIC

@DATA
1483,2,535,2,535,10,535,10,535,12,535,12,535,10,535,2,535,10,535,12,535,1,535,2,535,2,535,10,535,10,535,12,535,12,535,10,535,2,535,10,535,1,535,12,535,1,535,7,535,7,535,1,535,1,535,7,535,7,535,1,535,1,535,2,535,2,535,10,535,10,535,12,535,12,535,10,535,2,535,10,535,12,535,1,535,2,535,2,535,10,535,10,535,12,535,12,535,10,535,2,535,0.25
6477,4,600,6,600,6,600,6,600,6,600,6,600,6,600,6,600,6,600,6,600,6,600,6,600,4,600,6,600,6,600,6,600,6,600,6,600,6,600,6,600,6,600,6,600,6,600,6,600,13,600,13,600,11,600,9,600,13,600,11,600,11,600,9,600,7,600,6,600,9,600,13,600,11,600,6,600,13,600,13,600,11,600,9,600,13,600,11,600,11,600,9,600,7,600,6,600,9,600,4,600,0.25
8964,10,480,7,480,2,480,12,480,10,480,1,480,9,480,5,480,1,480,9,480,5,480,9,480,10,480,9,480,10,480,7,480,2,480,12,480,10,480,9,480,5,480,9,480,5,480,1,480,9,480,10,480,9,480,1,480,5,480,1,480,5,480,7,480,10,480,7,480,2,480,12,480,10,480,1,480,9,480,5,480,1,480,9,480,5,480,9,480,10,480,9,480,10,480,7,480,2,480,12,480,0.25
1387,9,480,9,480,9,480,4,480,1,480,1,480,4,480,1,480,11,480,11,480,13,480,9,480,1,480,1,480,9,480,1,480,11,480,13,480,2,480,9,480,9,480,2,480,1,480,1,480,9,480,7,480,4,480,2,480,7,480,1,480,9,480,9,480,9,480,9,480,1,480,1,480,9,480,1,480,9,480,9,480,9,480,9,480,1,480,1,480,9,480,1,480,9,480,9,480,9,480,1,480,0.25
517,12,480,1,480,10,480,1,480,10,480,2,480,12,480,2,480,1,480,9,480,1,480,10,480,10,480,7,480,1,480,7,480,1,480,2,480,12,480,12,480,2,480,1,480,12,480,2,480,12,480,2,480,12,480,2,480,3,480,9,480,10,480,7,480,1,480,7,480,1,480,12,480,12,480,10,480,1,480,1,480,10,480,2,480,12,480,2,480,1,480,9,480,1,480,10,480,1,480,10,480,0.25
2287,7,428,9,428,11,428,7,428,9,428,11,428,11,428,4,428,11,428,13,428,11,428,1,428,7,428,7,428,9,428,11,428,9,428,7,428,9,428,9,428,9,428,9,428,9,428,7,428,4,428,7,428,1,428,7,428,7,428,9,428,11,428,11,428,11,428,7,428,11,428,11,428,11,428,4,428,11,428,13,428,11,428,1,428,7,428,7,428,9,428,11,428,11,428,9,428,7,428,9,428,0.375
3057,11,480,11,480,9,480,1,480,11,480,1,480,1,480,11,480,11,480,11,480,1,480,11,480,11,480,1,480,11,480,11,480,6,480,11,480,2,480,7,480,7,480,9,480,1,480,11,480,1,480,1,480,11,480,6,480,6,480,6,480,7,480,7,480,7,480,9,480,1,480,11,480,1,480,1,480,11,480,11,480,11,480,11,480,9,480,9,480,1,480,0,0,0,0,0,0,0,0,0,0,0.0
9154,5,750,1,750,5,750,1,750,5,750,10,750,9,750,7,750,5,750,7,750,5,750,1,750,2,750,2,750,2,750,3,750,2,750,12,750,2,750,9,750,10,750,9,750,10,750,12,750,2,750,12,750,1,750,2,750,1,750,2,750,1,750,2,750,3,750,2,750,12,750,2,750,2,750,1,750,5,750,3,750,2,750,12,750,2,750,2,750,1,750,5,750,3,750,2,750,12,750,10,750,0.5
7532,4,480,1,480,11,480,1,480,2,480,1,480,4,480,1,480,6,480,1,480,11,480,4,480,4,480,1,480,2,480,1,480,4,480,1,480,11,480,1,480,4,480,2,480,1,480,4,480,1,480,6,480,1,480,11,480,6,480,1,480,4,480,1,480,2,480,1,480,4,480,1,480,11,480,1,480,2,480,1,480,4,480,6,480,1,480,11,480,4,480,1,480,2,480,1,480,4,480,1,480,0.25
7082,1,952,8,952,9,952,8,952,11,952,11,952,9,952,8,952,8,952,9,952,8,952,4,952,4,952,2,952,13,952,8,952,9,952,8,952,11,952,11,952,9,952,8,952,8,952,9,952,8,952,8,952,8,952,6,952,4,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
3888,10,428,2,428,1,428,12,428,12,428,12,428,10,428,10,428,1,428,12,428,1,428,5,428,1,428,12,428,12,428,12,428,10,428,10,428,1,428,12,428,1,428,2,428,1,428,12,428,12,428,12,428,10,428,10,428,1,428,12,428,1,428,10,428,10,428,10,428,12,428,1,428,10,428,1,428,10,428,1,428,3,428,1,428,10,428,2,428,1,428,12,428,12,428,12,428,10,428,10,428,1.0
107,6,600,1,600,3,600,1,600,13,600,1,600,13,600,1,600,11,600,1,600,13,600,1,600,1,600,8,600,1,600,1,600,1,600,1,600,6,600,1,600,8,600,1,600,11,600,1,600,3,600,1,600,13,600,1,600,13,600,1,600,11,600,1,600,13,600,1,600,8,600,1,600,1,600,1,600,6,600,1,600,3,600,1,600,13,600,1,600,13,600,1,600,11,600,1,600,13,600,1,600,0.25
6777,2,266,4,266,6,266,7,266,9,266,11,266,13,266,13,266,11,266,9,266,7,266,6,266,4,266,2,266,2,266,4,266,6,266,7,266,9,266,11,266,13,266,13,266,11,266,9,266,7,266,6,266,4,266,2,266,2,266,4,266,6,266,7,266,9,266,11,266,13,266,13,266,11,266,9,266,7,266,6,266,4,266,2,266,2,266,4,266,6,266,7,266,9,266,11,266,13,266,2,266,0.25
3380,4,428,1,428,7,428,4,428,1,428,1,428,4,428,6,428,7,428,6,428,4,428,2,428,4,428,1,428,7,428,4,428,1,428,1,428,4,428,6,428,7,428,6,428,4,428,2,428,6,428,1,428,2,428,11,428,1,428,6,428,11,428,1,428,6,428,2,428,1,428,11,428,6,428,1,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2629,4,375,1,375,4,375,1,375,4,375,2,375,13,375,11,375,9,375,1,375,4,375,6,375,7,375,9,375,6,375,7,375,1,375,9,375,11,375,13,375,9,375,1,375,4,375,1,375,4,375,1,375,4,375,2,375,13,375,11,375,9,375,1,375,4,375,6,375,7,375,9,375,6,375,7,375,1,375,9,375,11,375,2,375,13,375,11,375,9,375,0,0,0,0,0,0,0,0,0,0,0.25
3453,13,600,9,600,9,600,6,600,11,600,6,600,6,600,4,600,13,600,9,600,9,600,6,600,11,600,6,600,6,600,4,600,13,600,9,600,9,600,6,600,11,600,9,600,2,600,13,600,11,600,9,600,9,600,13,600,9,600,9,600,6,600,11,600,6,600,6,600,4,600,13,600,9,600,9,600,6,600,11,600,6,600,6,600,4,600,13,600,9,600,9,600,6,600,11,600,9,600,2,600,0.25
10350,11,1276,1,1276,13,1276,2,1276,7,1276,3,1276,8,1276,7,1276,11,1276,2,1276,9,1276,10,1276,2,1276,8,1276,13,1276,11,1276,8,1276,4,1276,3,1276,5,1276,4,1276,4,1276,11,1276,3,1276,6,1276,4,1276,12,1276,2,1276,13,1276,3,1276,5,1276,4,1276,11,1276,7,1276,5,1276,9,1276,8,1276,10,1276,11,1276,10,1276,4,1276,7,1276,8,1276,9,1276,8,1276,2,1276,2,1276,3,1276,9,1276,5,1276,0.0
4822,13,428,1,428,13,428,1,428,13,428,1,428,4,428,13,428,1,428,11,428,1,428,11,428,1,428,11,428,1,428,13,428,13,428,1,428,1,428,13,428,13,428,4,428,13,428,11,428,1,428,11,428,11,428,11,428,13,428,1,428,13,428,1,428,13,428,1,428,13,428,1,428,13,428,1,428,4,428,13,428,1,428,13,428,11,428,1,428,11,428,1,428,11,428,1,428,13,428,13,428,0.5
461,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,8,535,8,535,7,535,7,535,8,535,8,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,7,535,0.25
2753,7,300,9,300,9,300,1,300,7,300,9,300,1,300,10,300,1,300,2,300,1,300,12,300,1,300,1,300,7,300,9,300,9,300,1,300,7,300,9,300,1,300,10,300,1,300,2,300,1,300,12,300,1,300,1,300,7,300,9,300,9,300,1,300,7,300,9,300,1,300,10,300,1,300,2,300,1,300,12,300,1,300,1,300,7,300,9,300,9,300,1,300,7,300,9,300,1,300,10,300,0.0
2926,11,480,9,480,11,480,6,480,6,480,11,480,9,480,11,480,6,480,6,480,7,480,6,480,7,480,4,480,4,480,7,480,6,480,7,480,4,480,4,480,11,480,9,480,11,480,6,480,6,480,11,480,9,480,11,480,6,480,6,480,7,480,6,480,7,480,4,480,4,480,7,480,6,480,7,480,4,480,4,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
534,1,952,10,952,8,952,8,952,10,952,5,952,6,952,6,952,6,952,6,952,6,952,6,952,6,952,6,952,5,952,8,952,8,952,8,952,10,952,8,952,10,952,8,952,10,952,8,952,13,952,10,952,8,952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
3811,2,535,12,535,1,535,7,535,7,535,5,535,7,535,9,535,7,535,1,535,12,535,12,535,7,535,7,535,5,535,7,535,9,535,12,535,9,535,7,535,12,535,2,535,5,535,9,535,7,535,5,535,7,535,12,535,9,535,9,535,7,535,5,535,7,535,9,535,7,535,9,535,1,535,5,535,2,535,12,535,10,535,9,535,7,535,5,535,7,535,5,535,7,535,5,535,7,535,9,535,0.25
8016,9,266,10,266,9,266,1,266,7,266,5,266,4,266,2,266,1,266,9,266,9,266,2,266,12,266,1,266,10,266,9,266,7,266,9,266,10,266,9,266,1,266,9,266,9,266,13,266,2,266,1,266,9,266,9,266,7,266,5,266,1,266,6,266,7,266,12,266,10,266,9,266,1,266,7,266,5,266,4,266,2,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
150,6,375,7,375,11,375,2,375,2,375,2,375,7,375,1,375,1,375,2,375,13,375,6,375,7,375,11,375,2,375,13,375,11,375,11,375,1,375,4,375,1,375,2,375,4,375,6,375,1,375,1,375,11,375,1,375,9,375,1,375,9,375,9,375,11,375,13,375,9,375,11,375,11,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2486,13,333,8,333,13,333,8,333,13,333,8,333,13,333,8,333,13,333,8,333,13,333,13,333,9,333,13,333,9,333,13,333,9,333,13,333,9,333,13,333,9,333,11,333,4,333,11,333,4,333,11,333,4,333,11,333,4,333,11,333,4,333,11,333,4,333,3,333,11,333,3,333,11,333,3,333,11,333,3,333,11,333,3,333,11,333,3,333,4,333,0,0,0,0,0,0,0,0,0,0,0.0
8091,9,666,11,666,9,666,4,666,7,666,7,666,4,666,2,666,1,666,2,666,2,666,2,666,7,666,7,666,9,666,11,666,9,666,7,666,2,666,2,666,2,666,2,666,7,666,7,666,11,666,2,666,2,666,11,666,11,666,9,666,1,666,9,666,9,666,9,666,2,666,4,666,11,666,9,666,7,666,7,666,1,666,9,666,9,666,2,666,1,666,11,666,9,666,7,666,7,666,1,666,0.375
1556,2,375,1,375,2,375,2,375,2,375,13,375,9,375,9,375,7,375,4,375,2,375,1,375,2,375,2,375,2,375,13,375,9,375,9,375,7,375,4,375,2,375,1,375,2,375,2,375,2,375,13,375,9,375,9,375,7,375,4,375,2,375,1,375,2,375,2,375,2,375,13,375,9,375,9,375,7,375,4,375,2,375,1,375,2,375,2,375,2,375,13,375,9,375,9,375,7,375,4,375,0.75
3452,2,952,2,952,2,952,12,952,12,952,12,952,8,952,8,952,8,952,10,952,10,952,2,952,3,952,3,952,2,952,3,952,3,952,3,952,3,952,3,952,3,952,3,952,10,952,10,952,10,952,10,952,8,952,8,952,7,952,5,952,7,952,7,952,2,952,2,952,2,952,3,952,2,952,12,952,2,952,12,952,10,952,12,952,10,952,8,952,10,952,8,952,8,952,8,952,8,952,0,0,0.0
7481,7,600,9,600,9,600,2,600,7,600,11,600,11,600,4,600,9,600,11,600,11,600,11,600,7,600,7,600,4,600,2,600,4,600,7,600,9,600,2,600,2,600,11,600,7,600,7,600,4,600,9,600,2,600,2,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
9425,11,375,1,375,13,375,4,375,1,375,6,375,7,375,1,375,6,375,7,375,1,375,1,375,4,375,1,375,13,375,6,375,7,375,1,375,6,375,7,375,1,375,4,375,1,375,13,375,4,375,1,375,11,375,13,375,1,375,11,375,4,375,1,375,11,375,13,375,1,375,11,375,4,375,1,375,9,375,9,375,1,375,9,375,7,375,1,375,7,375,7,375,1,375,7,375,6,375,1,375,0.0
818,7,666,9,666,9,666,10,666,1,666,5,666,5,666,12,666,12,666,1,666,7,666,9,666,9,666,10,666,1,666,5,666,5,666,12,666,12,666,12,666,10,666,1,666,7,666,9,666,9,666,10,666,1,666,5,666,5,666,12,666,12,666,1,666,7,666,9,666,9,666,10,666,1,666,5,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
5014,6,375,1,375,6,375,6,375,13,375,1,375,13,375,13,375,8,375,1,375,8,375,8,375,11,375,1,375,11,375,11,375,4,375,5,375,6,375,1,375,6,375,6,375,13,375,1,375,13,375,13,375,8,375,1,375,8,375,8,375,11,375,1,375,11,375,11,375,4,375,5,375,6,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
993,11,600,9,600,11,600,9,600,8,600,4,600,1,600,8,600,9,600,11,600,9,600,11,600,9,600,8,600,9,600,11,600,13,600,2,600,13,600,2,600,13,600,11,600,1,600,11,600,12,600,11,600,9,600,7,600,7,600,6,600,4,600,6,600,7,600,7,600,6,600,4,600,6,600,7,600,4,600,11,600,9,600,11,600,9,600,11,600,9,600,8,600,4,600,1,600,8,600,9,600,1.0
371,13,266,3,266,5,266,6,266,8,266,10,266,6,266,6,266,5,266,3,266,13,266,13,266,8,266,8,266,13,266,8,266,13,266,3,266,13,266,3,266,5,266,6,266,8,266,10,266,6,266,6,266,5,266,3,266,13,266,13,266,8,266,5,266,6,266,8,266,5,266,3,266,8,266,12,266,13,266,3,266,8,266,13,266,8,266,8,266,6,266,6,266,5,266,5,266,6,266,8,266,0.25
2094,11,750,13,750,2,750,13,750,11,750,11,750,11,750,9,750,6,750,9,750,11,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
5554,13,375,9,375,1,375,9,375,13,375,4,375,4,375,13,375,4,375,11,375,1,375,6,375,4,375,4,375,4,375,2,375,2,375,2,375,1,375,2,375,2,375,4,375,13,375,11,375,9,375,13,375,11,375,13,375,4,375,6,375,9,375,11,375,9,375,6,375,4,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
5642,3,600,3,600,12,600,10,600,12,600,10,600,10,600,12,600,10,600,10,600,12,600,12,600,1,600,3,600,3,600,12,600,12,600,10,600,10,600,12,600,10,600,10,600,8,600,6,600,1,600,10,600,10,600,12,600,12,600,3,600,3,600,5,600,5,600,5,600,3,600,5,600,5,600,3,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2866,4,666,1,666,1,666,4,666,1,666,1,666,2,666,2,666,11,666,2,666,4,666,1,666,2,666,13,666,9,666,2,666,1,666,1,666,2,666,1,666,1,666,2,666,1,666,1,666,2,666,1,666,1,666,4,666,1,666,1,666,4,666,1,666,1,666,2,666,2,666,11,666,2,666,4,666,1,666,2,666,13,666,9,666,2,666,1,666,1,666,2,666,1,666,1,666,2,666,1,666,0.25
953,6,600,1,600,6,600,1,600,12,600,1,600,10,600,1,600,8,600,10,600,8,600,1,600,1,600,8,600,8,600,6,600,1,600,6,600,1,600,12,600,1,600,10,600,1,600,10,600,8,600,1,600,6,600,1,600,8,600,8,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
6795,9,333,9,333,6,333,7,333,11,333,9,333,7,333,6,333,1,333,13,333,2,333,2,333,13,333,2,333,11,333,11,333,11,333,1,333,11,333,13,333,13,333,11,333,11,333,9,333,9,333,9,333,7,333,6,333,6,333,4,333,4,333,2,333,1,333,9,333,9,333,6,333,7,333,11,333,9,333,7,333,6,333,1,333,13,333,2,333,2,333,13,333,2,333,11,333,11,333,11,333,0.5
3962,2,480,2,480,11,480,11,480,7,480,11,480,13,480,1,480,2,480,2,480,11,480,11,480,7,480,11,480,13,480,1,480,2,480,2,480,11,480,11,480,11,480,1,480,13,480,11,480,13,480,11,480,13,480,11,480,2,480,2,480,11,480,1,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
5837,4,428,11,428,9,428,11,428,9,428,7,428,9,428,7,428,6,428,4,428,6,428,4,428,2,428,4,428,11,428,9,428,11,428,9,428,7,428,9,428,7,428,6,428,4,428,6,428,4,428,2,428,4,428,4,428,2,428,4,428,6,428,7,428,4,428,4,428,2,428,4,428,6,428,7,428,9,428,9,428,9,428,9,428,11,428,11,428,11,428,11,428,0,0,0,0,0,0,0,0,0.5
4152,6,857,4,857,4,857,3,857,1,857,6,857,4,857,4,857,3,857,3,857,13,857,13,857,11,857,13,857,11,857,6,857,8,857,1,857,8,857,10,857,10,857,8,857,8,857,10,857,10,857,8,857,6,857,5,857,8,857,6,857,6,857,1,857,10,857,8,857,8,857,6,857,6,857,8,857,6,857,6,857,4,857,4,857,8,857,6,857,6,857,6,857,4,857,4,857,3,857,0,0,0.75
10087,4,333,4,333,4,333,1,333,2,333,4,333,6,333,1,333,2,333,13,333,1,333,4,333,4,333,4,333,1,333,2,333,13,333,13,333,13,333,13,333,1,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
2515,2,480,11,480,6,480,4,480,1,480,2,480,4,480,2,480,1,480,4,480,1,480,4,480,1,480,2,480,11,480,7,480,1,480,7,480,6,480,1,480,4,480,1,480,6,480,1,480,11,480,1,480,11,480,1,480,6,480,1,480,11,480,1,480,9,480,1,480,6,480,1,480,6,480,1,480,7,480,1,480,9,480,7,480,1,480,6,480,1,480,4,480,1,480,4,480,1,480,4,480,0.25
8569,5,375,5,375,4,375,5,375,2,375,9,375,12,375,2,375,10,375,2,375,12,375,5,375,10,375,5,375,9,375,5,375,7,375,7,375,5,375,7,375,4,375,11,375,2,375,12,375,1,375,12,375,1,375,12,375,12,375,12,375,12,375,12,375,10,375,10,375,2,375,5,375,7,375,5,375,12,375,9,375,5,375,12,375,2,375,2,375,2,375,12,375,2,375,4,375,5,375,0,0,0.75
7519,7,375,1,375,10,375,2,375,1,375,7,375,5,375,2,375,10,375,2,375,3,375,1,375,12,375,1,375,10,375,8,375,1,375,10,375,12,375,1,375,8,375,5,375,1,375,7,375,1,375,10,375,2,375,1,375,7,375,5,375,2,375,10,375,2,375,3,375,1,375,12,375,1,375,10,375,8,375,1,375,10,375,12,375,3,375,5,375,1,375,3,375,2,375,1,375,12,375,10,375,0.5
3657,6,857,7,857,6,857,6,857,4,857,4,857,3,857,4,857,4,857,6,857,4,857,4,857,2,857,2,857,4,857,6,857,11,857,2,857,11,857,11,857,9,857,9,857,2,857,6,857,6,857,2,857,6,857,4,857,2,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
1955,4,600,1,600,9,600,12,600,4,600,4,600,1,600,9,600,12,600,4,600,4,600,2,600,2,600,1,600,2,600,12,600,2,600,4,600,2,600,12,600,9,600,9,600,12,600,4,600,4,600,1,600,9,600,12,600,4,600,4,600,1,600,9,600,12,600,4,600,4,600,2,600,2,600,12,600,2,600,1,600,12,600,2,600,4,600,2,600,12,600,9,600,0,0,0,0,0,0,0,0,0.5
5252,1,750,11,750,11,750,2,750,6,750,4,750,11,750,11,750,11,750,9,750,2,750,11,750,11,750,11,750,2,750,6,750,4,750,11,750,9,750,9,750,6,750,2,750,11,750,2,750,12,750,11,750,9,750,7,750,6,750,4,750,6,750,2,750,4,750,4,750,2,750,12,750,10,750,9,750,6,750,4,750,2,750,4,750,6,750,4,750,2,750,4,750,11,750,9,750,9,750,6,750,0.0
8396,9,480,6,480,9,480,6,480,9,480,6,480,9,480,11,480,6,480,6,480,8,480,8,480,6,480,6,480,6,480,4,480,8,480,8,480,4,480,4,480,9,480,9,480,6,480,9,480,6,480,9,480,6,480,6,480,9,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75
1436,1,666,11,666,2,666,2,666,4,666,11,666,2,666,1,666,11,666,2,666,2,666,4,666,11,666,9,666,7,666,11,666,2,666,7,666,1,666,2,666,12,666,11,666,9,666,7,666,1,666,11,666,11,666,12,666,11,666,9,666,7,666,6,666,1,666,7,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
6178,4,333,4,333,4,333,4,333,4,333,4,333,1,333,4,333,4,333,1,333,5,333,2,333,1,333,2,333,2,333,2,333,2,333,2,333,2,333,7,333,1,333,5,333,4,333,1,333,4,333,4,333,4,333,4,333,4,333,4,333,1,333,4,333,4,333,1,333,5,333,1,333,4,333,2,333,1,333,2,333,2,333,1,333,4,333,5,333,4,333,5,333,1,333,4,333,0,0,0,0,1.0
1835,6,600,1,600,6,600,1,600,13,600,1,600,13,600,1,600,2,600,1,600,2,600,1,600,2,600,1,600,11,600,1,600,13,600,1,600,6,600,1,600,6,600,1,600,6,600,1,600,13,600,1,600,13,600,1,600,2,600,1,600,2,600,1,600,2,600,1,600,11,600,1,600,13,600,1,600,6,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
3484,6,600,10,600,1,600,6,600,12,600,10,600,12,600,12,600,10,600,6,600,6,600,10,600,6,600,5,600,6,600,8,600,5,600,5,600,5,600,6,600,6,600,12,600,10,600,12,600,10,600,6,600,6,600,10,600,6,600,6,600,5,600,6,600,8,600,5,600,6,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
